setting,seed,method,onmi,modularity,f1,acc_all,acc_clean,acc_bad,auroc_agree,dprime,ovl,agree_mean,agree_sd,agree_gt08,alpha_mean,conf_mean,n_both,n_bad,eff_rank,n_comp,cv_corr,train_corr,cv_cos,train_cos,cv_cos_sd,cv_cos_gt08,note,error,secs
orig~crisismmd,2,nf|r2|c16,0.40698008620990944,0.45434372251966654,0.3599273790078989,0.7325,,,,,,0.9970790004389576,0.004271449880185077,1.0,0.6807490239914145,0.7582128914163064,800,,384,16,,,,,,,,,7.25
orig~crisismmd,2,nf|r4|c4,0.42301316085903906,0.29216786102069336,0.5820493157979257,0.66875,,,,,,0.8436726724727646,0.21848513302567213,0.7625,0.6033134832984246,0.6475906904263209,800,,200,4,,,,,,,,,0.73
orig~crisismmd,2,nf|r4|c8,0.6076187149920035,0.5122659845460196,0.7379396383562477,0.9,,,,,,0.843696904904821,0.14822094352488904,0.74,0.6009836829662953,0.6442624042375646,800,,200,8,,,,,,,,,0.88
orig~crisismmd,2,nf|r4|c16,0.4377715403011295,0.5134269178294443,0.5535814927560262,0.84625,,,,,,0.8326324235379553,0.11295303957390498,0.7075,0.5951854323895426,0.6359791891279181,800,,200,16,,,,,,,,,1.72
orig~crisismmd,2,nf|r8|c4,0.5516342865590138,0.3609051397142562,0.6484446986346725,0.73625,,,,,,0.7071351046942604,0.31871520546716314,0.52625,0.5285951186316175,0.5408501694737393,800,,100,4,,,,,,,,,0.41
orig~crisismmd,2,nf|r8|c8,0.739762794074446,0.4029457850557693,0.6345555483483573,0.7525,,,,,,0.7052495382761478,0.23056421174052044,0.43875,0.5149709547689121,0.521387078241303,800,,100,8,,,,,,,,,0.47
orig~crisismmd,2,nf|r8|c16,0.7227482388104991,0.44709009639691477,0.6282874450897681,0.815,,,,,,0.6751068746463181,0.17315555397488175,0.27375,0.4873271188750186,0.48189588410716944,800,,100,16,,,,,,,,,0.77
orig~crisismmd,2,nf|r16|c4,0.5362172432142567,0.36491357889470233,0.6342634713586569,0.69375,,,,,,0.6390248897132773,0.3760123594181535,0.4725,0.4997893164732433,0.4996990235332048,800,,50,4,,,,,,,,,0.34
orig~crisismmd,2,nf|r16|c8,0.7542355468927854,0.38121511295911387,0.657422635823261,0.7,,,,,,0.6117406833781571,0.2834311913275083,0.31375,0.46389716285386373,0.44842451836266245,800,,50,8,,,,,,,,,0.34
orig~crisismmd,2,nf|r16|c16,0.6812933941030082,0.46137038323600454,0.6868166229669123,0.82625,,,,,,0.5460307246286528,0.22341109369035508,0.105,0.4104803006715974,0.3721147152451392,800,,50,16,,,,,,,,,0.44
orig~crisismmd,2,nf|r32|c4,0.39672555709809265,0.2931830344007178,0.5251464371171093,0.5575,,,,,,0.6026633088165719,0.3905428095473132,0.4175,0.4819959414750275,0.4742799163928965,800,,25,4,,,,,,,,,0.34
orig~crisismmd,2,nf|r32|c8,0.7431487867380419,0.3869942379235891,0.6371483967048693,0.72375,,,,,,0.5485377295134741,0.3029157489111208,0.22375,0.42991708856093214,0.3998815550870461,800,,25,8,,,,,,,,,0.3
orig~crisismmd,2,nf|r32|c16,0.6804690761923241,0.4733802629460126,0.6875908968587499,0.84875,,,,,,0.44635591839215877,0.24649629984594973,0.05,0.36026832274482273,0.3003833182068897,800,,25,16,,,,,,,,,0.33
orig~crisismmd,2,nf|r64|c4,0.5829371574024621,0.37977433237550445,0.6227170399504824,0.68125,,,,,,0.5008492418716376,0.45804766579420286,0.35625,0.44595300542616173,0.4227900077516597,800,,12,4,,,,,,,,,0.26
orig~crisismmd,2,nf|r64|c8,0.747881325013089,0.37933508632906404,0.638301755975326,0.69875,,,,,,0.44218054480429053,0.34284353366700626,0.14875,0.3853329750214084,0.3361899643162978,800,,12,8,,,,,,,,,0.27
orig~crisismmd,2,nf|r64|c16,,,,,,,,,,,,,,,,,12,,,,,,,,skip:eff_rank<common_dim,,0.0
orig~crisismmd,2,rob|r4|c8,0.7145339312602103,0.45844401470468077,0.7046205811091772,0.84875,,,,,,0.843696904904821,0.14822094352488904,0.74,0.6009836829662953,0.6442624042375646,800,,200,8,,,,,,,,,1.09
orig~crisismmd,2,rob|r16|c8,0.7058647764506246,0.45700605811460737,0.6988240049654377,0.8125,,,,,,0.6117406833781571,0.2834311913275083,0.31375,0.46389716285386373,0.44842451836266245,800,,50,8,,,,,,,,,0.48
orig~crisismmd,2,rob|r64|c8,0.6804284453208959,0.5263971645264073,0.7561122643943567,0.9425,,,,,,0.44218054480429053,0.34284353366700626,0.14875,0.3853329750214084,0.3361899643162978,800,,12,8,,,,,,,,,0.34
orig~crisismmd,2,ac_self|r2,0.13047937932767595,0.23968789474461494,0.2703587072641423,0.54125,,,,,,0.9977898434199232,0.006268808447817003,1.0,0.6808954691832273,0.7584220988331819,800,,384,8,,,,,,,alpha=0.681,,3.36
orig~crisismmd,2,ac_self|r4,0.5881587305805183,0.5127134097144792,0.7664050256666993,0.91625,,,,,,0.843696904904821,0.14822094352488904,0.74,0.6009836829662953,0.6442624042375646,800,,200,8,,,,,,,alpha=0.601,,0.92
orig~crisismmd,2,ac_self|r16,0.7059337919560402,0.44038039234767196,0.7023772434772949,0.80875,,,,,,0.6117406833781571,0.2834311913275083,0.31375,0.46389716285386384,0.44842451836266245,800,,50,8,,,,,,,alpha=0.464,,0.34
orig~crisismmd,2,ac_self|r64,0.7018081846084301,0.43940996357634055,0.7280509857528781,0.80375,,,,,,0.44218054480429053,0.34284353366700626,0.14875,0.3853329750214084,0.3361899643162978,800,,12,8,,,,,,,alpha=0.385,,0.31
orig~crisismmd,2,ac_fixed|r2,0.2862484917317365,0.32923106086643217,0.29802754356917954,0.615,,,,,,0.9977898434199232,0.006268808447817003,1.0,0.6009836829662953,0.7584220988331819,800,,384,8,,,,,,,alpha=0.601,,3.08
orig~crisismmd,2,ac_fixed|r4,0.5881587305805183,0.5127134097144792,0.7664050256666993,0.91625,,,,,,0.843696904904821,0.14822094352488904,0.74,0.6009836829662953,0.6442624042375646,800,,200,8,,,,,,,alpha=0.601,,0.02
orig~crisismmd,2,ac_fixed|r16,0.6909198324093007,0.4341396594916452,0.6906871970696254,0.83125,,,,,,0.6117406833781571,0.2834311913275083,0.31375,0.6009836829662953,0.44842451836266245,800,,50,8,,,,,,,alpha=0.601,,0.38
orig~crisismmd,2,ac_fixed|r64,0.7084270570933366,0.44169175035344893,0.697392072931181,0.8125,,,,,,0.44218054480429053,0.34284353366700626,0.14875,0.6009836829662953,0.3361899643162978,800,,12,8,,,,,,,alpha=0.601,,0.25
orig~crisismmd,2,ref:alpha05,0.6966519946884879,0.4516950257675813,0.7013770628447437,0.83125,,,,,,,,,,,,,,,,,,,,,,,1.0
orig~crisismmd,2,ref:concat05,0.6664467730708745,0.3044163577252602,0.5993269571863632,0.60375,,,,,,,,,,,,,,,,,,,,,,,1.05
orig~crisismmd,2,ref:spectral,0.8788156780705653,0.5166905339443814,0.9560991920649711,0.96875,,,,,,,,,,,,,,,,,,,,,,,0.12
orig~crisismmd,2,ref:kmeans_content,0.4209784745470222,0.21987580201939383,0.6037258915449902,0.64,,,,,,,,,,,,,,,,,,,,,,,0.33
orig~crisismmd,2,ref:louvain,0.5590786906111336,0.5352797328761504,0.7232748244613503,0.8775,,,,,,,,,,,,,,,,,,,,,,,0.11
orig~crisismmd,2,ref:structure_only,0.6195965477507328,0.4746867678666017,0.7145139349324098,0.83375,,,,,,,,,,,,,,,,,,,,,,,0.03
orig~crisismmd,0,nf|r2|c4,0.023171370842356653,0.024718122562239875,0.26753107786327524,0.27,,,,,,0.997760014949703,0.008647894946783512,0.99875,0.6808412726906701,0.758344675272386,800,,384,4,,,,,,,,,4.12
orig~crisismmd,0,nf|r2|c8,0.17935790425487608,0.3232353878939205,0.34973494347485234,0.63625,,,,,,0.9976413668287409,0.006858208084321145,1.0,0.6808490981458709,0.7583558544941014,800,,384,8,,,,,,,,,3.89
orig~crisismmd,0,nf|r2|c16,0.3392857837696751,0.3983469429600581,0.3359279064310214,0.68375,,,,,,0.9969664729197113,0.004614492142131379,1.0,0.6807173501846543,0.7581676431209349,800,,384,16,,,,,,,,,6.81
orig~crisismmd,0,nf|r4|c4,0.41047591216141743,0.27738107525206446,0.5747368015145359,0.64125,,,,,,0.8405886699289141,0.21502953844339448,0.775,0.6006288872450793,0.6437555532072562,800,,200,4,,,,,,,,,0.75
orig~crisismmd,0,nf|r4|c8,0.590905302529789,0.5197824512523282,0.7572625076058666,0.92375,,,,,,0.8422749864977804,0.14875036328981395,0.7475,0.6001689669803463,0.6430985242576375,800,,200,8,,,,,,,,,1.09
orig~crisismmd,0,nf|r4|c16,0.5561547703646572,0.5292514689263859,0.5168380437116055,0.8475,,,,,,0.8331491067169503,0.1131309068774581,0.6975,0.5950420643478249,0.6357743776397499,800,,200,16,,,,,,,,,1.64
orig~crisismmd,0,nf|r8|c4,0.5450416359113617,0.3587439479203714,0.6346278486573885,0.70375,,,,,,0.7200068951017581,0.3024199641235996,0.5525,0.5345737751076165,0.549391107296595,800,,100,4,,,,,,,,,0.44
orig~crisismmd,0,nf|r8|c8,0.7040827777822911,0.4385782242653339,0.6916157421036663,0.8225,,,,,,0.7021137109301915,0.23164073868779228,0.41875,0.5126597440544539,0.51808534864922,800,,100,8,,,,,,,,,0.67
orig~crisismmd,0,nf|r8|c16,0.6135094939569142,0.4847790513732955,0.6156087359840688,0.84125,,,,,,0.6728769270523158,0.17372702178855037,0.265,0.48569537830292314,0.47956482614703305,800,,100,16,,,,,,,,,0.69
orig~crisismmd,0,nf|r16|c4,0.5486328261960717,0.36326685596766944,0.6356362851697067,0.68375,,,,,,0.6391546113560271,0.3730467646060145,0.46875,0.5002030541029202,0.5002900772898862,800,,50,4,,,,,,,,,0.34
orig~crisismmd,0,nf|r16|c8,0.7587872490260358,0.3719536274322481,0.6431645942664554,0.6875,,,,,,0.6150045755613288,0.2792790019585237,0.315,0.46480198668122336,0.4497171238303191,800,,50,8,,,,,,,,,0.33
orig~crisismmd,0,nf|r16|c16,0.725171281766118,0.44509595950953884,0.6294709874192865,0.79625,,,,,,0.545628653395369,0.22198175140026624,0.11,0.40962495261210685,0.37089278944586695,800,,50,16,,,,,,,,,0.44
orig~crisismmd,0,nf|r32|c4,0.5513018391082521,0.38524857063044216,0.6149224293038064,0.6975,,,,,,0.6030572457573856,0.3878854184000368,0.41625,0.48146861982581507,0.4735265997511644,800,,25,4,,,,,,,,,0.3
orig~crisismmd,0,nf|r32|c8,0.7413868658137832,0.38469538167444073,0.6367773442368847,0.71875,,,,,,0.5484366299655785,0.30429362403882243,0.22125,0.430275913635973,0.40039416233710434,800,,25,8,,,,,,,,,0.31
orig~crisismmd,0,nf|r32|c16,0.678748424128778,0.4764879946177612,0.6936825638140959,0.8575,,,,,,0.4458144749971417,0.24787698444461298,0.05,0.36041668485636136,0.3005952640805163,800,,25,16,,,,,,,,,0.33
orig~crisismmd,0,nf|r64|c4,0.581486751287901,0.38422588751945885,0.6183531255515664,0.7,,,,,,0.5022102215513453,0.45680221385177594,0.35625,0.44629001506139443,0.42327145008770645,800,,12,4,,,,,,,,,0.23
orig~crisismmd,0,nf|r64|c8,0.7518172047154499,0.3814384594701075,0.645944425666572,0.685,,,,,,0.4426223170665889,0.34267487917143674,0.15,0.3855545453213527,0.33650649331621824,800,,12,8,,,,,,,,,0.27
orig~crisismmd,0,nf|r64|c16,,,,,,,,,,,,,,,,,12,,,,,,,,skip:eff_rank<common_dim,,0.0
orig~crisismmd,0,rob|r4|c8,0.6735278102971248,0.5197540648876734,0.7641912883665336,0.93125,,,,,,0.8422749864977804,0.14875036328981395,0.7475,0.6001689669803463,0.6430985242576375,800,,200,8,,,,,,,,,1.17
orig~crisismmd,0,rob|r16|c8,0.7067088036285051,0.45831892225027016,0.7003090224252355,0.81625,,,,,,0.6150045755613288,0.2792790019585237,0.315,0.46480198668122336,0.4497171238303191,800,,50,8,,,,,,,,,0.34
orig~crisismmd,0,rob|r64|c8,0.7071193177173709,0.4565361246717421,0.6989904690289703,0.835,,,,,,0.4426223170665889,0.34267487917143674,0.15,0.3855545453213527,0.33650649331621824,800,,12,8,,,,,,,,,0.33
orig~crisismmd,0,ac_self|r2,0.17862032309294595,0.32285527836397143,0.349066577000265,0.635,,,,,,0.9976413668287409,0.006858208084321145,1.0,0.680849098145871,0.7583558544941014,800,,384,8,,,,,,,alpha=0.681,,3.48
orig~crisismmd,0,ac_self|r4,0.6322964346173406,0.5199425193896442,0.7198205530001911,0.91625,,,,,,0.8422749864977804,0.14875036328981395,0.7475,0.6001689669803464,0.6430985242576375,800,,200,8,,,,,,,alpha=0.600,,0.89
orig~crisismmd,0,ac_self|r16,0.7329452419246938,0.38106562956794027,0.6488469232056685,0.68625,,,,,,0.6150045755613288,0.2792790019585237,0.315,0.46480198668122336,0.4497171238303191,800,,50,8,,,,,,,alpha=0.465,,0.31
orig~crisismmd,0,ac_self|r64,0.6979328920012574,0.4600465159847866,0.727160457405201,0.8225,,,,,,0.4426223170665889,0.34267487917143674,0.15,0.3855545453213526,0.33650649331621824,800,,12,8,,,,,,,alpha=0.386,,0.28
orig~crisismmd,0,ac_fixed|r2,0.26971524932764457,0.3442426574389993,0.3013634324858815,0.62625,,,,,,0.9976413668287409,0.006858208084321145,1.0,0.6001689669803464,0.7583558544941014,800,,384,8,,,,,,,alpha=0.600,,3.11
orig~crisismmd,0,ac_fixed|r4,0.6322964346173406,0.5199425193896442,0.7198205530001911,0.91625,,,,,,0.8422749864977804,0.14875036328981395,0.7475,0.6001689669803464,0.6430985242576375,800,,200,8,,,,,,,alpha=0.600,,0.02
orig~crisismmd,0,ac_fixed|r16,0.6869964777612264,0.36186490006556266,0.6209211721576278,0.695,,,,,,0.6150045755613288,0.2792790019585237,0.315,0.6001689669803464,0.4497171238303191,800,,50,8,,,,,,,alpha=0.600,,0.33
orig~crisismmd,0,ac_fixed|r64,0.7183540943469584,0.3832229514447572,0.6504190641394949,0.69625,,,,,,0.4426223170665889,0.34267487917143674,0.15,0.6001689669803464,0.33650649331621824,800,,12,8,,,,,,,alpha=0.600,,0.3
orig~crisismmd,0,ref:alpha05,0.6632259773142936,0.3744415657374863,0.6021579965662024,0.735,,,,,,,,,,,,,,,,,,,,,,,0.98
orig~crisismmd,0,ref:concat05,0.718856719673997,0.40944822889793836,0.6222170203809044,0.745,,,,,,,,,,,,,,,,,,,,,,,1.06
orig~crisismmd,0,ref:spectral,0.8788156780705653,0.5166905339443814,0.9560991920649711,0.96875,,,,,,,,,,,,,,,,,,,,,,,0.11
orig~crisismmd,0,ref:kmeans_content,0.3943730374016603,0.20111718439393395,0.5610033449335877,0.6025,,,,,,,,,,,,,,,,,,,,,,,0.36
orig~crisismmd,0,ref:louvain,0.5763871869900328,0.5373657018496237,0.7152286011426329,0.875,,,,,,,,,,,,,,,,,,,,,,,0.09
orig~crisismmd,0,ref:structure_only,0.5992508767181561,0.4831182712339944,0.7111104559420166,0.8425,,,,,,,,,,,,,,,,,,,,,,,0.05
orig~pheme,0,nf|r4|c8,0.0,0.8651647650342359,0.24983831226709954,0.264,,,,,,,,,0.14999999999999994,0.0,0,,,,,,,,,,,,2.22
orig~pheme,0,ref:alpha05,0.016120636872825056,0.4942355030462212,0.08092856045801307,0.254,,,,,,,,,,,,,,,,,,,,,,,1.99
orig~pheme,0,ref:concat05,0.014999371181513732,0.42870257733129824,0.08541974066526899,0.2285,,,,,,,,,,,,,,,,,,,,,,,0.38
orig~pheme,0,ref:spectral,0.37173659969718553,0.37161126504412,0.5390407947339645,0.465,,,,,,,,,,,,,,,,,,,,,,,0.69
orig~pheme,0,ref:kmeans_content,0.08652250524253047,0.26750039315123175,0.3015546726246779,0.336,,,,,,,,,,,,,,,,,,,,,,,0.45
orig~pheme,0,ref:louvain,0.0,0.9842180391652389,0.26626153478470876,0.147,,,,,,,,,,,,,,,,,,,,,,,0.64
orig~pheme,0,ref:structure_only,0.0,0.8742463372024922,0.22212180670056972,0.2595,,,,,,,,,,,,,,,,,,,,,,,0.42
orig~pheme,1,nf|r4|c8,0.0,0.8570915188206584,0.26870436471210807,0.299,,,,,,,,,0.14999999999999994,0.0,0,,,,,,,,,,,,4.23
orig~pheme,1,ref:alpha05,0.020941330119276458,0.48130075375868797,0.09275704240221548,0.2765,,,,,,,,,,,,,,,,,,,,,,,1.72
orig~pheme,1,ref:concat05,0.027335922200987794,0.4694932347008111,0.12961232204344736,0.289,,,,,,,,,,,,,,,,,,,,,,,0.31
orig~pheme,1,ref:spectral,0.3730291283757452,0.37710874371289954,0.5404408655323404,0.4685,,,,,,,,,,,,,,,,,,,,,,,0.69
orig~pheme,1,ref:kmeans_content,0.10975213170394671,0.29144765512213355,0.31920040836886504,0.3595,,,,,,,,,,,,,,,,,,,,,,,0.55
orig~pheme,1,ref:louvain,0.0,0.9842180391652389,0.26626153478470876,0.147,,,,,,,,,,,,,,,,,,,,,,,0.53
orig~pheme,1,ref:structure_only,0.0,0.8821977286628049,0.25040085918184823,0.304,,,,,,,,,,,,,,,,,,,,,,,0.42
orig~pheme,2,nf|r4|c8,0.015056576023737778,0.8543142336088391,0.2816022363559687,0.298,,,,,,,,,0.14999999999999994,0.0,0,,,,,,,,,,,,6.19
orig~pheme,2,ref:alpha05,0.014860114471672015,0.49017697263814947,0.07230916498082696,0.2245,,,,,,,,,,,,,,,,,,,,,,,1.67
orig~pheme,2,ref:concat05,0.013924286126047791,0.47370400978850674,0.07908751917301447,0.228,,,,,,,,,,,,,,,,,,,,,,,0.38
orig~pheme,2,ref:spectral,0.37283580231775326,0.37638218843465615,0.5402358664438359,0.468,,,,,,,,,,,,,,,,,,,,,,,0.67
orig~pheme,2,ref:kmeans_content,0.13146933646532954,0.28892219323213386,0.34248325346167974,0.367,,,,,,,,,,,,,,,,,,,,,,,0.58
orig~pheme,2,ref:louvain,0.0,0.9842457736611393,0.26059781276312777,0.1395,,,,,,,,,,,,,,,,,,,,,,,0.59
orig~pheme,2,ref:structure_only,0.012861962632682689,0.8801347542443367,0.2427673924662868,0.285,,,,,,,,,,,,,,,,,,,,,,,0.31
orig~fakeddit,0,nf|r2|c4,0.048675186750524846,0.09594534677473077,0.19798711698778537,0.30416666666666664,,,,,,0.9519090141413411,0.09158151659190977,0.9571303587051618,0.6367647622812008,0.695378231830287,1143,,384,4,,,,,,,,,5.22
orig~fakeddit,0,nf|r2|c8,0.16757921651511842,0.2924485271590295,0.1612672049463335,0.47,,,,,,0.9536531596913459,0.06557381425583818,0.9676290463692039,0.6388690520510096,0.6983843600728709,1143,,384,8,,,,,,,,,6.19
orig~fakeddit,0,nf|r2|c16,0.3463931913176368,0.38272417983095885,0.13833246118960404,0.49916666666666665,,,,,,0.9484096019932958,0.06757551950197509,0.9606299212598425,0.6368120041136137,0.6954457201623053,1143,,384,16,,,,,,,,,9.12
orig~fakeddit,0,nf|r4|c4,0.1800676424666936,0.20151039674952276,0.2694688195431646,0.405,,,,,,0.8463598779170144,0.19282327510560543,0.7585301837270341,0.5818492934546061,0.6169275620780088,1143,,285,4,,,,,,,,,1.58
orig~fakeddit,0,nf|r4|c8,0.32404460142087477,0.28399931936023204,0.26519627888330477,0.45916666666666667,,,,,,0.8424745859106038,0.1373686276618409,0.7480314960629921,0.5795769030158964,0.6136812900227092,1143,,285,8,,,,,,,,,2.06
orig~fakeddit,0,nf|r4|c16,0.17700651831457426,0.2784132145531872,0.19433656635841062,0.4558333333333333,,,,,,0.8289306119175883,0.12186451111378543,0.7331583552055994,0.573402016120751,0.6048600230296444,1143,,285,16,,,,,,,,,4.36
orig~fakeddit,0,nf|r8|c4,0.5791247797467415,0.29425435599354427,0.6515997875494518,0.6758333333333333,,,,,,0.6879471180031126,0.3172049006728453,0.49081364829396323,0.5003988474944392,0.5005697821349131,1143,,142,4,,,,,,,,,0.95
orig~fakeddit,0,nf|r8|c8,0.48623725513919447,0.32267514655328394,0.42489085240453744,0.6066666666666667,,,,,,0.6836619412533014,0.2229176450766806,0.3779527559055118,0.4827993252670246,0.4754276075243209,1143,,142,8,,,,,,,,,1.11
orig~fakeddit,0,nf|r8|c16,0.34061182919067,0.3100284648259983,0.31339636544459426,0.4841666666666667,,,,,,0.6584418609093852,0.17174298054207746,0.21959755030621173,0.4601026452852753,0.4430037789789647,1143,,142,16,,,,,,,,,1.52
orig~fakeddit,0,nf|r16|c4,0.6385098930398724,0.29438457985391525,0.6810287775222016,0.6916666666666667,,,,,,0.6011730236152666,0.38055947531227524,0.39545056867891515,0.4648424142238169,0.44977487746259553,1143,,71,4,,,,,,,,,0.8
orig~fakeddit,0,nf|r16|c8,0.7328147293718531,0.35073453436697943,0.6877192323548633,0.76,,,,,,0.5704187560660275,0.29079368739232164,0.25284339457567806,0.4266181700258093,0.39516881432258477,1143,,71,8,,,,,,,,,0.55
orig~fakeddit,0,nf|r16|c16,0.7310679849108894,0.3629397659987692,0.6374211436112226,0.7466666666666667,,,,,,0.5179386645551285,0.23076011664294951,0.09448818897637795,0.38383652720967243,0.3340521817281035,1143,,71,16,,,,,,,,,0.75
orig~fakeddit,0,nf|r32|c4,0.5610351938479894,0.2629258918893131,0.5929041752913444,0.6141666666666666,,,,,,0.5513315582193633,0.40463947539870165,0.3455818022747157,0.44178152521267305,0.4168307503038186,1143,,35,4,,,,,,,,,0.44
orig~fakeddit,0,nf|r32|c8,0.7499856059138549,0.30375132693189394,0.6994339001026707,0.71,,,,,,0.4973346344826066,0.3253209763555922,0.19335083114610674,0.3951785155158741,0.35025502216553434,1143,,35,8,,,,,,,,,0.61
orig~fakeddit,0,nf|r32|c16,0.7500139466997244,0.3660789783569307,0.7468852576585253,0.775,,,,,,0.41834568799598637,0.2618266365976315,0.05774278215223097,0.3409319232434777,0.2727598903478254,1143,,35,16,,,,,,,,,0.56
orig~fakeddit,0,nf|r64|c4,0.7044677530785297,0.3030842402048351,0.6860178699017963,0.7091666666666666,,,,,,0.5097728710393584,0.42206042357921497,0.3027121609798775,0.42673133322912576,0.39533047604160826,1143,,17,4,,,,,,,,,0.47
orig~fakeddit,0,nf|r64|c8,0.7881350053496827,0.30218771052801685,0.6447267600607705,0.6783333333333333,,,,,,0.43412109224299955,0.3359133196722954,0.12773403324584426,0.367984701239252,0.3114067160560743,1143,,17,8,,,,,,,,,0.5
orig~fakeddit,0,nf|r64|c16,0.7460442533871322,0.37587344730327005,0.6881857025749067,0.8291666666666667,,,,,,0.2903272775146533,0.26728308120077116,0.00699912510936133,0.29204560620759956,0.20292229458228508,1143,,17,16,,,,,,,,,0.59
orig~fakeddit,0,rob|r4|c8,0.6767228106637884,0.3431727083405146,0.718386953191999,0.7658333333333334,,,,,,0.8424745859106038,0.1373686276618409,0.7480314960629921,0.5795769030158964,0.6136812900227092,1143,,285,8,,,,,,,,,2.83
orig~fakeddit,0,rob|r16|c8,0.8113488531490279,0.3942959636699764,0.8392229208185844,0.8908333333333334,,,,,,0.5704187560660275,0.29079368739232164,0.25284339457567806,0.4266181700258093,0.39516881432258477,1143,,71,8,,,,,,,,,0.67
orig~fakeddit,0,rob|r64|c8,0.7667515220563752,0.31462673291235943,0.7162567108530971,0.7241666666666666,,,,,,0.43412109224299955,0.3359133196722954,0.12773403324584426,0.367984701239252,0.3114067160560743,1143,,17,8,,,,,,,,,0.58
orig~fakeddit,0,ac_self|r2,0.14704937029476262,0.2949920204600146,0.1670919935602399,0.4675,,,,,,0.9536531596913459,0.06557381425583818,0.9676290463692039,0.6388690520510096,0.6983843600728709,1143,,384,8,,,,,,,alpha=0.639,,6.69
orig~fakeddit,0,ac_self|r4,0.3084964215338104,0.2921385845609198,0.2820256548507729,0.4525,,,,,,0.8424745859106038,0.1373686276618409,0.7480314960629921,0.5795769030158963,0.6136812900227092,1143,,285,8,,,,,,,alpha=0.580,,2.64
orig~fakeddit,0,ac_self|r16,0.78898463732636,0.30285161842197106,0.6441691289000444,0.6608333333333334,,,,,,0.5704187560660275,0.29079368739232164,0.25284339457567806,0.4266181700258093,0.39516881432258477,1143,,71,8,,,,,,,alpha=0.427,,0.7
orig~fakeddit,0,ac_self|r64,0.7904627468391083,0.3017317199784902,0.6444828038421446,0.6591666666666667,,,,,,0.43412109224299955,0.3359133196722954,0.12773403324584426,0.3679847012392519,0.3114067160560743,1143,,17,8,,,,,,,alpha=0.368,,0.48
orig~fakeddit,0,ac_fixed|r2,0.16882753066176526,0.335311004959037,0.17767227164700103,0.49416666666666664,,,,,,0.9536531596913459,0.06557381425583818,0.9676290463692039,0.5795769030158963,0.6983843600728709,1143,,384,8,,,,,,,alpha=0.580,,6.36
orig~fakeddit,0,ac_fixed|r4,0.3084964215338104,0.2921385845609198,0.2820256548507729,0.4525,,,,,,0.8424745859106038,0.1373686276618409,0.7480314960629921,0.5795769030158963,0.6136812900227092,1143,,285,8,,,,,,,alpha=0.580,,0.03
orig~fakeddit,0,ac_fixed|r16,0.40341733998170737,0.3135389508758867,0.318724281628012,0.5083333333333333,,,,,,0.5704187560660275,0.29079368739232164,0.25284339457567806,0.5795769030158963,0.39516881432258477,1143,,71,8,,,,,,,alpha=0.580,,0.7
orig~fakeddit,0,ac_fixed|r64,0.3807361758117662,0.3173150064537638,0.322885556921601,0.5133333333333333,,,,,,0.43412109224299955,0.3359133196722954,0.12773403324584426,0.5795769030158963,0.3114067160560743,1143,,17,8,,,,,,,alpha=0.580,,0.48
orig~fakeddit,0,ref:alpha05,0.39390940751967973,0.29359760843708427,0.34674430120092115,0.5483333333333333,,,,,,,,,,,,,,,,,,,,,,,2.5
orig~fakeddit,0,ref:concat05,0.3364776771910618,0.28878690320251255,0.303573572363298,0.47833333333333333,,,,,,,,,,,,,,,,,,,,,,,2.91
orig~fakeddit,0,ref:spectral,0.5550827656017339,0.36495366825268355,0.7086974478858832,0.8108333333333333,,,,,,,,,,,,,,,,,,,,,,,0.25
orig~fakeddit,0,ref:kmeans_content,0.08148429537517676,0.1358541343951137,0.27069755766412107,0.4225,,,,,,,,,,,,,,,,,,,,,,,0.67
orig~fakeddit,0,ref:louvain,0.630828565951995,0.4501480804297777,0.887446322743587,0.85,,,,,,,,,,,,,,,,,,,,,,,0.16
orig~fakeddit,0,ref:structure_only,0.8175660382680203,0.37338005725352347,0.8302133349413312,0.8208333333333333,,,,,,,,,,,,,,,,,,,,,,,0.17
orig~fakeddit,1,nf|r2|c4,0.04701220799491157,0.11419707889954862,0.19668818124047446,0.37583333333333335,,,,,,0.9519090141413411,0.09158151659190977,0.9571303587051618,0.6367647622812008,0.695378231830287,1143,,384,4,,,,,,,,,2.8
orig~fakeddit,1,nf|r2|c8,0.16757921651511842,0.2924485271590295,0.16126720494633348,0.47,,,,,,0.9536531596913459,0.06557381425583818,0.9676290463692039,0.6388690520510096,0.6983843600728709,1143,,384,8,,,,,,,,,5.81
orig~fakeddit,1,nf|r2|c16,0.3463931913176368,0.38272417983095885,0.13833246118960404,0.49916666666666665,,,,,,0.9484096019932958,0.06757551950197509,0.9606299212598425,0.6368120041136137,0.6954457201623053,1143,,384,16,,,,,,,,,12.09
orig~fakeddit,1,nf|r4|c4,0.13372347107832183,0.21763238076870695,0.27628932203129997,0.4525,,,,,,0.8382756834078332,0.2154724099371393,0.7672790901137357,0.5785580898636594,0.6122258426623705,1143,,285,4,,,,,,,,,2.11
orig~fakeddit,1,nf|r4|c8,0.3641407378164382,0.3173147611930934,0.19635999725760228,0.49,,,,,,0.8447520769600168,0.1345019697637218,0.7497812773403325,0.5813879962783927,0.6162685661119895,1143,,285,8,,,,,,,,,2.75
