exp,dataset,variant,seed,cond,metric,value
D,fakeddit_real_lcc,default,0,p0.2|text_only,mean_content_sensitivity,0.002453196130638677
D,fakeddit_real_lcc,default,0,p0.2|text_only,mean_structure_sensitivity,0.7710624555292357
D,fakeddit_real_lcc,default,0,p0.2|text_only,flip_content,0.0
D,fakeddit_real_lcc,default,0,p0.2|text_only,content_sens_zero,0.0
D,fakeddit_real_lcc,default,0,p0.2|image_only,n_nodes,93
D,fakeddit_real_lcc,default,0,p0.2|image_only,text_consistency,1.0
D,fakeddit_real_lcc,default,0,p0.2|image_only,mean_content_sensitivity,0.0012858653239958143
D,fakeddit_real_lcc,default,0,p0.2|image_only,mean_structure_sensitivity,0.7183920756744767
D,fakeddit_real_lcc,default,0,p0.2|image_only,flip_content,0.0
D,fakeddit_real_lcc,default,0,p0.2|image_only,content_sens_zero,0.0
D,fakeddit_real_lcc,default,0,p0.2|none,n_nodes,30
D,fakeddit_real_lcc,default,0,p0.2|none,text_consistency,1.0
D,fakeddit_real_lcc,default,0,p0.2|none,mean_content_sensitivity,5.844391810783111e-17
D,fakeddit_real_lcc,default,0,p0.2|none,mean_structure_sensitivity,0.7848797681479905
D,fakeddit_real_lcc,default,0,p0.2|none,flip_content,0.0
D,fakeddit_real_lcc,default,0,p0.2|none,content_sens_zero,1.0
D,fakeddit_real_lcc,default,0,p0.2,text_consistency_all,1.0
_,fakeddit_real_lcc,default,0,e4|fakeddit_real_lcc|default|p0.2|0,_done,3.67
D,fakeddit_real_lcc,default,1,p0.2|both,n_nodes,380
D,fakeddit_real_lcc,default,1,p0.2|both,text_consistency,1.0
D,fakeddit_real_lcc,default,1,p0.2|both,mean_content_sensitivity,0.3535875716934316
D,fakeddit_real_lcc,default,1,p0.2|both,mean_structure_sensitivity,0.366765815013957
D,fakeddit_real_lcc,default,1,p0.2|both,flip_content,0.02631578947368421
D,fakeddit_real_lcc,default,1,p0.2|both,content_sens_zero,0.0
D,fakeddit_real_lcc,default,1,p0.2|text_only,n_nodes,97
D,fakeddit_real_lcc,default,1,p0.2|text_only,text_consistency,1.0
D,fakeddit_real_lcc,default,1,p0.2|text_only,mean_content_sensitivity,0.002348343087597459
D,fakeddit_real_lcc,default,1,p0.2|text_only,mean_structure_sensitivity,0.7402907137090955
D,fakeddit_real_lcc,default,1,p0.2|text_only,flip_content,0.0
D,fakeddit_real_lcc,default,1,p0.2|text_only,content_sens_zero,0.0
D,fakeddit_real_lcc,default,1,p0.2|image_only,n_nodes,96
D,fakeddit_real_lcc,default,1,p0.2|image_only,text_consistency,1.0
D,fakeddit_real_lcc,default,1,p0.2|image_only,mean_content_sensitivity,0.0009632451066257604
D,fakeddit_real_lcc,default,1,p0.2|image_only,mean_structure_sensitivity,0.7870367610045474
D,fakeddit_real_lcc,default,1,p0.2|image_only,flip_content,0.0
D,fakeddit_real_lcc,default,1,p0.2|image_only,content_sens_zero,0.0
D,fakeddit_real_lcc,default,1,p0.2|none,n_nodes,19
D,fakeddit_real_lcc,default,1,p0.2|none,text_consistency,1.0
D,fakeddit_real_lcc,default,1,p0.2|none,mean_content_sensitivity,5.946848916082992e-17
D,fakeddit_real_lcc,default,1,p0.2|none,mean_structure_sensitivity,0.7421427886778779
D,fakeddit_real_lcc,default,1,p0.2|none,flip_content,0.0
D,fakeddit_real_lcc,default,1,p0.2|none,content_sens_zero,1.0
D,fakeddit_real_lcc,default,1,p0.2,text_consistency_all,1.0
_,fakeddit_real_lcc,default,1,e4|fakeddit_real_lcc|default|p0.2|1,_done,3.69
D,fakeddit_real_lcc,default,2,p0.2|both,n_nodes,366
D,fakeddit_real_lcc,default,2,p0.2|both,text_consistency,1.0
D,fakeddit_real_lcc,default,2,p0.2|both,mean_content_sensitivity,0.31528194817193267
D,fakeddit_real_lcc,default,2,p0.2|both,mean_structure_sensitivity,0.38756655224669867
D,fakeddit_real_lcc,default,2,p0.2|both,flip_content,0.05737704918032787
D,fakeddit_real_lcc,default,2,p0.2|both,content_sens_zero,0.0
D,fakeddit_real_lcc,default,2,p0.2|text_only,n_nodes,101
D,fakeddit_real_lcc,default,2,p0.2|text_only,text_consistency,1.0
D,fakeddit_real_lcc,default,2,p0.2|text_only,mean_content_sensitivity,0.0022079215246569054
D,fakeddit_real_lcc,default,2,p0.2|text_only,mean_structure_sensitivity,0.7607203258648941
D,fakeddit_real_lcc,default,2,p0.2|text_only,flip_content,0.0
D,fakeddit_real_lcc,default,2,p0.2|text_only,content_sens_zero,0.0
D,fakeddit_real_lcc,default,2,p0.2|image_only,n_nodes,101
D,fakeddit_real_lcc,default,2,p0.2|image_only,text_consistency,1.0
D,fakeddit_real_lcc,default,2,p0.2|image_only,mean_content_sensitivity,0.0010430592281113003
D,fakeddit_real_lcc,default,2,p0.2|image_only,mean_structure_sensitivity,0.7717940318682327
D,fakeddit_real_lcc,default,2,p0.2|image_only,flip_content,0.0
D,fakeddit_real_lcc,default,2,p0.2|image_only,content_sens_zero,0.0
D,fakeddit_real_lcc,default,2,p0.2|none,n_nodes,24
D,fakeddit_real_lcc,default,2,p0.2|none,text_consistency,1.0
D,fakeddit_real_lcc,default,2,p0.2|none,mean_content_sensitivity,6.479689108769097e-17
D,fakeddit_real_lcc,default,2,p0.2|none,mean_structure_sensitivity,0.7789974124778477
D,fakeddit_real_lcc,default,2,p0.2|none,flip_content,0.0
D,fakeddit_real_lcc,default,2,p0.2|none,content_sens_zero,1.0
D,fakeddit_real_lcc,default,2,p0.2,text_consistency_all,1.0
_,fakeddit_real_lcc,default,2,e4|fakeddit_real_lcc|default|p0.2|2,_done,3.8
D,fakeddit_real_lcc,default,0,p0.6|both,n_nodes,89
D,fakeddit_real_lcc,default,0,p0.6|both,text_consistency,1.0
D,fakeddit_real_lcc,default,0,p0.6|both,mean_content_sensitivity,0.249648471033478
D,fakeddit_real_lcc,default,0,p0.6|both,mean_structure_sensitivity,0.4992179967339687
D,fakeddit_real_lcc,default,0,p0.6|both,flip_content,0.02247191011235955
D,fakeddit_real_lcc,default,0,p0.6|both,content_sens_zero,0.0
D,fakeddit_real_lcc,default,0,p0.6|text_only,n_nodes,145
D,fakeddit_real_lcc,default,0,p0.6|text_only,text_consistency,1.0
D,fakeddit_real_lcc,default,0,p0.6|text_only,mean_content_sensitivity,0.000517949167242199
D,fakeddit_real_lcc,default,0,p0.6|text_only,mean_structure_sensitivity,0.7214712078753278
D,fakeddit_real_lcc,default,0,p0.6|text_only,flip_content,0.0
D,fakeddit_real_lcc,default,0,p0.6|text_only,content_sens_zero,0.0
D,fakeddit_real_lcc,default,0,p0.6|image_only,n_nodes,117
D,fakeddit_real_lcc,default,0,p0.6|image_only,text_consistency,1.0
D,fakeddit_real_lcc,default,0,p0.6|image_only,mean_content_sensitivity,0.0001394567078584758
D,fakeddit_real_lcc,default,0,p0.6|image_only,mean_structure_sensitivity,0.7502522754763054
D,fakeddit_real_lcc,default,0,p0.6|image_only,flip_content,0.0
D,fakeddit_real_lcc,default,0,p0.6|image_only,content_sens_zero,0.0
D,fakeddit_real_lcc,default,0,p0.6|none,n_nodes,241
D,fakeddit_real_lcc,default,0,p0.6|none,text_consistency,1.0
D,fakeddit_real_lcc,default,0,p0.6|none,mean_content_sensitivity,3.452642661798377e-17
D,fakeddit_real_lcc,default,0,p0.6|none,mean_structure_sensitivity,0.7240242265873106
D,fakeddit_real_lcc,default,0,p0.6|none,flip_content,0.0
D,fakeddit_real_lcc,default,0,p0.6|none,content_sens_zero,1.0
D,fakeddit_real_lcc,default,0,p0.6,text_consistency_all,1.0
_,fakeddit_real_lcc,default,0,e4|fakeddit_real_lcc|default|p0.6|0,_done,3.69
D,fakeddit_real_lcc,default,2,p0.6|both,n_nodes,84
D,fakeddit_real_lcc,default,2,p0.6|both,text_consistency,1.0
D,fakeddit_real_lcc,default,2,p0.6|both,mean_content_sensitivity,0.2469747135923194
D,fakeddit_real_lcc,default,2,p0.6|both,mean_structure_sensitivity,0.47841842552958935
D,fakeddit_real_lcc,default,2,p0.6|both,flip_content,0.0
D,fakeddit_real_lcc,default,2,p0.6|both,content_sens_zero,0.0
D,fakeddit_real_lcc,default,2,p0.6|text_only,n_nodes,142
D,fakeddit_real_lcc,default,2,p0.6|text_only,text_consistency,1.0
D,fakeddit_real_lcc,default,2,p0.6|text_only,mean_content_sensitivity,0.0005730686160293867
D,fakeddit_real_lcc,default,2,p0.6|text_only,mean_structure_sensitivity,0.7232474045689588
D,fakeddit_real_lcc,default,2,p0.6|text_only,flip_content,0.0
D,fakeddit_real_lcc,default,2,p0.6|text_only,content_sens_zero,0.0
D,fakeddit_real_lcc,default,2,p0.6|image_only,n_nodes,145
D,fakeddit_real_lcc,default,2,p0.6|image_only,text_consistency,1.0
D,fakeddit_real_lcc,default,2,p0.6|image_only,mean_content_sensitivity,0.00016192749739893294
D,fakeddit_real_lcc,default,2,p0.6|image_only,mean_structure_sensitivity,0.7208641077860816
D,fakeddit_real_lcc,default,2,p0.6|image_only,flip_content,0.0
D,fakeddit_real_lcc,default,2,p0.6|image_only,content_sens_zero,0.0
D,fakeddit_real_lcc,default,2,p0.6|none,n_nodes,221
D,fakeddit_real_lcc,default,2,p0.6|none,text_consistency,1.0
D,fakeddit_real_lcc,default,2,p0.6|none,mean_content_sensitivity,3.7584407957350165e-17
D,fakeddit_real_lcc,default,2,p0.6|none,mean_structure_sensitivity,0.7447062371238217
D,fakeddit_real_lcc,default,2,p0.6|none,flip_content,0.0
D,fakeddit_real_lcc,default,2,p0.6|none,content_sens_zero,1.0
D,fakeddit_real_lcc,default,2,p0.6,text_consistency_all,1.0
_,fakeddit_real_lcc,default,2,e4|fakeddit_real_lcc|default|p0.6|2,_done,3.61
D,fakeddit_real_lcc,default,1,p0.6|both,n_nodes,93
D,fakeddit_real_lcc,default,1,p0.6|both,text_consistency,1.0
D,fakeddit_real_lcc,default,1,p0.6|both,mean_content_sensitivity,0.24206381546971942
D,fakeddit_real_lcc,default,1,p0.6|both,mean_structure_sensitivity,0.4394128475919088
D,fakeddit_real_lcc,default,1,p0.6|both,flip_content,0.0
D,fakeddit_real_lcc,default,1,p0.6|both,content_sens_zero,0.0
D,fakeddit_real_lcc,default,1,p0.6|text_only,n_nodes,130
D,fakeddit_real_lcc,default,1,p0.6|text_only,text_consistency,1.0
D,fakeddit_real_lcc,default,1,p0.6|text_only,mean_content_sensitivity,0.0005791422870888959
D,fakeddit_real_lcc,default,1,p0.6|text_only,mean_structure_sensitivity,0.7344075629970792
D,fakeddit_real_lcc,default,1,p0.6|text_only,flip_content,0.0
D,fakeddit_real_lcc,default,1,p0.6|text_only,content_sens_zero,0.0
D,fakeddit_real_lcc,default,1,p0.6|image_only,n_nodes,140
D,fakeddit_real_lcc,default,1,p0.6|image_only,text_consistency,1.0
D,fakeddit_real_lcc,default,1,p0.6|image_only,mean_content_sensitivity,0.00018134479667629606
D,fakeddit_real_lcc,default,1,p0.6|image_only,mean_structure_sensitivity,0.6908221278311562
D,fakeddit_real_lcc,default,1,p0.6|image_only,flip_content,0.0
D,fakeddit_real_lcc,default,1,p0.6|image_only,content_sens_zero,0.0
D,fakeddit_real_lcc,default,1,p0.6|none,n_nodes,229
D,fakeddit_real_lcc,default,1,p0.6|none,text_consistency,1.0
D,fakeddit_real_lcc,default,1,p0.6|none,mean_content_sensitivity,3.3905804170131944e-17
D,fakeddit_real_lcc,default,1,p0.6|none,mean_structure_sensitivity,0.7382814673117208
D,fakeddit_real_lcc,default,1,p0.6|none,flip_content,0.0
D,fakeddit_real_lcc,default,1,p0.6|none,content_sens_zero,1.0
D,fakeddit_real_lcc,default,1,p0.6,text_consistency_all,1.0
_,fakeddit_real_lcc,default,1,e4|fakeddit_real_lcc|default|p0.6|1,_done,3.83
D,fakeddit_real_lcc,robust,0,p0.2|both,n_nodes,380
D,fakeddit_real_lcc,robust,0,p0.2|both,text_consistency,1.0
D,fakeddit_real_lcc,robust,0,p0.2|both,mean_content_sensitivity,0.32692913127761986
D,fakeddit_real_lcc,robust,0,p0.2|both,mean_structure_sensitivity,0.2795958094951574
D,fakeddit_real_lcc,robust,0,p0.2|both,flip_content,0.002631578947368421
D,fakeddit_real_lcc,robust,0,p0.2|both,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,0,p0.2|text_only,n_nodes,89
D,fakeddit_real_lcc,robust,0,p0.2|text_only,text_consistency,1.0
D,fakeddit_real_lcc,robust,0,p0.2|text_only,mean_content_sensitivity,0.094933033637708
D,fakeddit_real_lcc,robust,0,p0.2|text_only,mean_structure_sensitivity,0.5937861237747732
D,fakeddit_real_lcc,robust,0,p0.2|text_only,flip_content,0.056179775280898875
D,fakeddit_real_lcc,robust,0,p0.2|text_only,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,0,p0.2|image_only,n_nodes,93
D,fakeddit_real_lcc,robust,0,p0.2|image_only,text_consistency,1.0
D,fakeddit_real_lcc,robust,0,p0.2|image_only,mean_content_sensitivity,0.07333014373409591
D,fakeddit_real_lcc,robust,0,p0.2|image_only,mean_structure_sensitivity,0.5579748445454948
D,fakeddit_real_lcc,robust,0,p0.2|image_only,flip_content,0.021505376344086023
D,fakeddit_real_lcc,robust,0,p0.2|image_only,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,0,p0.2|none,n_nodes,30
D,fakeddit_real_lcc,robust,0,p0.2|none,text_consistency,1.0
D,fakeddit_real_lcc,robust,0,p0.2|none,mean_content_sensitivity,0.0
D,fakeddit_real_lcc,robust,0,p0.2|none,mean_structure_sensitivity,0.8108108680260088
D,fakeddit_real_lcc,robust,0,p0.2|none,flip_content,0.0
D,fakeddit_real_lcc,robust,0,p0.2|none,content_sens_zero,1.0
D,fakeddit_real_lcc,robust,0,p0.2,text_consistency_all,1.0
_,fakeddit_real_lcc,robust,0,e4|fakeddit_real_lcc|robust|p0.2|0,_done,3.92
D,fakeddit_real_lcc,robust,1,p0.2|both,n_nodes,380
D,fakeddit_real_lcc,robust,1,p0.2|both,text_consistency,1.0
D,fakeddit_real_lcc,robust,1,p0.2|both,mean_content_sensitivity,0.2963784061401581
D,fakeddit_real_lcc,robust,1,p0.2|both,mean_structure_sensitivity,0.2406735046910238
D,fakeddit_real_lcc,robust,1,p0.2|both,flip_content,0.1
D,fakeddit_real_lcc,robust,1,p0.2|both,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,1,p0.2|text_only,n_nodes,97
D,fakeddit_real_lcc,robust,1,p0.2|text_only,text_consistency,1.0
D,fakeddit_real_lcc,robust,1,p0.2|text_only,mean_content_sensitivity,0.08769025477844182
D,fakeddit_real_lcc,robust,1,p0.2|text_only,mean_structure_sensitivity,0.5279157461613228
D,fakeddit_real_lcc,robust,1,p0.2|text_only,flip_content,0.030927835051546393
D,fakeddit_real_lcc,robust,1,p0.2|text_only,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,1,p0.2|image_only,n_nodes,96
D,fakeddit_real_lcc,robust,1,p0.2|image_only,text_consistency,1.0
D,fakeddit_real_lcc,robust,1,p0.2|image_only,mean_content_sensitivity,0.06794569528468673
D,fakeddit_real_lcc,robust,1,p0.2|image_only,mean_structure_sensitivity,0.6432527043875824
D,fakeddit_real_lcc,robust,1,p0.2|image_only,flip_content,0.0
D,fakeddit_real_lcc,robust,1,p0.2|image_only,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,1,p0.2|none,n_nodes,19
D,fakeddit_real_lcc,robust,1,p0.2|none,text_consistency,1.0
D,fakeddit_real_lcc,robust,1,p0.2|none,mean_content_sensitivity,0.0
D,fakeddit_real_lcc,robust,1,p0.2|none,mean_structure_sensitivity,0.7063817443788971
D,fakeddit_real_lcc,robust,1,p0.2|none,flip_content,0.0
D,fakeddit_real_lcc,robust,1,p0.2|none,content_sens_zero,1.0
D,fakeddit_real_lcc,robust,1,p0.2,text_consistency_all,1.0
_,fakeddit_real_lcc,robust,1,e4|fakeddit_real_lcc|robust|p0.2|1,_done,3.94
D,fakeddit_real_lcc,robust,2,p0.2|both,n_nodes,366
D,fakeddit_real_lcc,robust,2,p0.2|both,text_consistency,1.0
D,fakeddit_real_lcc,robust,2,p0.2|both,mean_content_sensitivity,0.35554604131981343
D,fakeddit_real_lcc,robust,2,p0.2|both,mean_structure_sensitivity,0.32000023235321995
D,fakeddit_real_lcc,robust,2,p0.2|both,flip_content,0.00819672131147541
D,fakeddit_real_lcc,robust,2,p0.2|both,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,2,p0.2|text_only,n_nodes,101
D,fakeddit_real_lcc,robust,2,p0.2|text_only,text_consistency,1.0
D,fakeddit_real_lcc,robust,2,p0.2|text_only,mean_content_sensitivity,0.1032106848354079
D,fakeddit_real_lcc,robust,2,p0.2|text_only,mean_structure_sensitivity,0.5934809398131192
D,fakeddit_real_lcc,robust,2,p0.2|text_only,flip_content,0.0
D,fakeddit_real_lcc,robust,2,p0.2|text_only,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,2,p0.2|image_only,n_nodes,101
D,fakeddit_real_lcc,robust,2,p0.2|image_only,text_consistency,1.0
D,fakeddit_real_lcc,robust,2,p0.2|image_only,mean_content_sensitivity,0.074712738287982
D,fakeddit_real_lcc,robust,2,p0.2|image_only,mean_structure_sensitivity,0.6676232512151918
D,fakeddit_real_lcc,robust,2,p0.2|image_only,flip_content,0.0
D,fakeddit_real_lcc,robust,2,p0.2|image_only,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,2,p0.2|none,n_nodes,24
D,fakeddit_real_lcc,robust,2,p0.2|none,text_consistency,1.0
D,fakeddit_real_lcc,robust,2,p0.2|none,mean_content_sensitivity,0.0
D,fakeddit_real_lcc,robust,2,p0.2|none,mean_structure_sensitivity,0.7907825890459913
D,fakeddit_real_lcc,robust,2,p0.2|none,flip_content,0.0
D,fakeddit_real_lcc,robust,2,p0.2|none,content_sens_zero,1.0
D,fakeddit_real_lcc,robust,2,p0.2,text_consistency_all,1.0
_,fakeddit_real_lcc,robust,2,e4|fakeddit_real_lcc|robust|p0.2|2,_done,3.84
D,fakeddit_real_lcc,robust,0,p0.6|both,n_nodes,89
D,fakeddit_real_lcc,robust,0,p0.6|both,text_consistency,1.0
D,fakeddit_real_lcc,robust,0,p0.6|both,mean_content_sensitivity,0.2712337615690407
D,fakeddit_real_lcc,robust,0,p0.6|both,mean_structure_sensitivity,0.47449614446259514
D,fakeddit_real_lcc,robust,0,p0.6|both,flip_content,0.011235955056179775
D,fakeddit_real_lcc,robust,0,p0.6|both,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,0,p0.6|text_only,n_nodes,145
D,fakeddit_real_lcc,robust,0,p0.6|text_only,text_consistency,1.0
D,fakeddit_real_lcc,robust,0,p0.6|text_only,mean_content_sensitivity,0.04676440465171485
D,fakeddit_real_lcc,robust,0,p0.6|text_only,mean_structure_sensitivity,0.6723149298118593
D,fakeddit_real_lcc,robust,0,p0.6|text_only,flip_content,0.0
D,fakeddit_real_lcc,robust,0,p0.6|text_only,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,0,p0.6|image_only,n_nodes,117
D,fakeddit_real_lcc,robust,0,p0.6|image_only,text_consistency,1.0
D,fakeddit_real_lcc,robust,0,p0.6|image_only,mean_content_sensitivity,0.041979151474774504
D,fakeddit_real_lcc,robust,0,p0.6|image_only,mean_structure_sensitivity,0.7050916963891054
D,fakeddit_real_lcc,robust,0,p0.6|image_only,flip_content,0.05128205128205128
D,fakeddit_real_lcc,robust,0,p0.6|image_only,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,0,p0.6|none,n_nodes,241
D,fakeddit_real_lcc,robust,0,p0.6|none,text_consistency,1.0
D,fakeddit_real_lcc,robust,0,p0.6|none,mean_content_sensitivity,0.0
D,fakeddit_real_lcc,robust,0,p0.6|none,mean_structure_sensitivity,0.724210638446457
D,fakeddit_real_lcc,robust,0,p0.6|none,flip_content,0.0
D,fakeddit_real_lcc,robust,0,p0.6|none,content_sens_zero,1.0
D,fakeddit_real_lcc,robust,0,p0.6,text_consistency_all,1.0
_,fakeddit_real_lcc,robust,0,e4|fakeddit_real_lcc|robust|p0.6|0,_done,3.81
D,fakeddit_real_lcc,robust,1,p0.6|both,n_nodes,93
D,fakeddit_real_lcc,robust,1,p0.6|both,text_consistency,1.0
D,fakeddit_real_lcc,robust,1,p0.6|both,mean_content_sensitivity,0.2770495657736392
D,fakeddit_real_lcc,robust,1,p0.6|both,mean_structure_sensitivity,0.4511680635797577
D,fakeddit_real_lcc,robust,1,p0.6|both,flip_content,0.043010752688172046
D,fakeddit_real_lcc,robust,1,p0.6|both,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,1,p0.6|text_only,n_nodes,130
D,fakeddit_real_lcc,robust,1,p0.6|text_only,text_consistency,1.0
D,fakeddit_real_lcc,robust,1,p0.6|text_only,mean_content_sensitivity,0.05054836273533735
D,fakeddit_real_lcc,robust,1,p0.6|text_only,mean_structure_sensitivity,0.691959067517855
D,fakeddit_real_lcc,robust,1,p0.6|text_only,flip_content,0.06923076923076923
D,fakeddit_real_lcc,robust,1,p0.6|text_only,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,1,p0.6|image_only,n_nodes,140
D,fakeddit_real_lcc,robust,1,p0.6|image_only,text_consistency,1.0
D,fakeddit_real_lcc,robust,1,p0.6|image_only,mean_content_sensitivity,0.038523594070346626
D,fakeddit_real_lcc,robust,1,p0.6|image_only,mean_structure_sensitivity,0.6782892821037223
D,fakeddit_real_lcc,robust,1,p0.6|image_only,flip_content,0.0
D,fakeddit_real_lcc,robust,1,p0.6|image_only,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,1,p0.6|none,n_nodes,229
D,fakeddit_real_lcc,robust,1,p0.6|none,text_consistency,1.0
D,fakeddit_real_lcc,robust,1,p0.6|none,mean_content_sensitivity,0.0
D,fakeddit_real_lcc,robust,1,p0.6|none,mean_structure_sensitivity,0.7316259852763745
D,fakeddit_real_lcc,robust,1,p0.6|none,flip_content,0.0
D,fakeddit_real_lcc,robust,1,p0.6|none,content_sens_zero,1.0
D,fakeddit_real_lcc,robust,1,p0.6,text_consistency_all,1.0
_,fakeddit_real_lcc,robust,1,e4|fakeddit_real_lcc|robust|p0.6|1,_done,3.88
D,fakeddit_real_lcc,robust,2,p0.6|both,n_nodes,84
D,fakeddit_real_lcc,robust,2,p0.6|both,text_consistency,1.0
D,fakeddit_real_lcc,robust,2,p0.6|both,mean_content_sensitivity,0.26955802443104
D,fakeddit_real_lcc,robust,2,p0.6|both,mean_structure_sensitivity,0.4533845552880917
D,fakeddit_real_lcc,robust,2,p0.6|both,flip_content,0.023809523809523808
D,fakeddit_real_lcc,robust,2,p0.6|both,content_sens_zero,0.0
D,fakeddit_real_lcc,robust,2,p0.6|text_only,n_nodes,142
D,fakeddit_real_lcc,robust,2,p0.6|text_only,text_consistency,1.0
D,fakeddit_real_lcc,robust,2,p0.6|text_only,mean_content_sensitivity,0.04869979510771537
